course,reviews,tokens,sentiment_scores,label,entropy_values
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",worth every penny,"['worth', 'penny']",[0.2],5,[0.9709505944546686]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",good choice,"['good', 'choice']","[0.5648148148148148, 0.22500000000000003]",4,"[0.7557472208646809, 0.9631672450918831]"
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",worth every penny,"['worth', 'penny']",[0.2],5,[0.9709505944546686]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",brilliant,['brilliant'],[0.375],5,[0.8960382325345574]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",fabulous!,['fabulous'],[0.16666666666666666],5,[0.9798687566511528]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",perfect product!,"['perfect', 'product']",[0.375],5,[0.8960382325345574]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",fabulous!,['fabulous'],[0.16666666666666666],5,[0.9798687566511528]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",highly recommended,"['highly', 'recommended']","[0.5, 0.25]",5,"[0.8112781244591328, 0.954434002924965]"
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",must buy!,['buy'],[0.1875],5,[0.9744894033980523]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",wonderful,['wonderful'],[0.75],4,[0.5435644431995964]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",classy product,"['classy', 'product']",[0.375],5,[0.8960382325345574]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",great product,"['great', 'product']",[0.25],5,[0.954434002924965]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",very good,['good'],[0.5648148148148148],4,[0.7557472208646809]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",just wow!,['wow'],[0.125],5,[0.9886994082884974]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",utterly disappointed,"['utterly', 'disappointed']","[0.5, -0.375]",1,"[0.8112781244591328, 0.8960382325345574]"
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",worth the money,"['worth', 'money']",[0.2],4,[0.9709505944546686]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",slightly disappointed,"['slightly', 'disappointed']","[0.125, -0.375]",2,"[0.9886994082884974, 0.8960382325345574]"
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",worth every penny,"['worth', 'penny']",[0.2],5,[0.9709505944546686]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",wonderful,['wonderful'],[0.75],5,[0.5435644431995964]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",wonderful,['wonderful'],[0.75],5,[0.5435644431995964]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",super!,['super'],[0.07499999999999998],5,[0.9959386076315955]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",just wow!,['wow'],[0.125],5,[0.9886994082884974]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",just okay,['okay'],[0.25],3,[0.954434002924965]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",brilliant,['brilliant'],[0.375],5,[0.8960382325345574]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",best in the market!,"['best', 'market']",[0.48451162790697677],5,[0.8233232038953151]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",perfect product!,"['perfect', 'product']",[0.375],5,[0.8960382325345574]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",good quality product,"['good', 'quality', 'product']","[0.5648148148148148, 0.35714285714285715]",4,"[0.7557472208646809, 0.9059282160429991]"
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",brilliant,['brilliant'],[0.375],5,[0.8960382325345574]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",wonderful,['wonderful'],[0.75],5,[0.5435644431995964]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",just okay,['okay'],[0.25],3,[0.954434002924965]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",terrific,['terrific'],[0.04166666666666663],5,[0.9987472979361685]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",great product,"['great', 'product']",[0.25],5,[0.954434002924965]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",superb,['superb'],[0.875],5,[0.3372900666170139]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",good quality product,"['good', 'quality', 'product']","[0.5648148148148148, 0.35714285714285715]",4,"[0.7557472208646809, 0.9059282160429991]"
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",fair,['fair'],[0.0735294117647059],3,[0.9960964590537512]
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher",terrific,['terrific'],[0.04166666666666663],5,[0.9987472979361685]
Faber FFSD 6PR 12S Neo Black Free Standing 12 Place Settings Dishwasher,worth every penny,"['worth', 'penny']",[0.2],5,[0.9709505944546686]
Faber FFSD 6PR 12S Neo Black Free Standing 12 Place Settings Dishwasher,terrific,['terrific'],[0.04166666666666663],5,[0.9987472979361685]
Faber FFSD 6PR 12S Neo Black Free Standing 12 Place Settings Dishwasher,simply awesome,"['simply', 'awesome']","[0.25, 0.75]",5,"[0.954434002924965, 0.5435644431995964]"
Faber FFSD 6PR 12S Neo Black Free Standing 12 Place Settings Dishwasher,great product,"['great', 'product']",[0.25],5,[0.954434002924965]
Faber FFSD 6PR 12S Neo Black Free Standing 12 Place Settings Dishwasher,simply awesome,"['simply', 'awesome']","[0.25, 0.75]",5,"[0.954434002924965, 0.5435644431995964]"
Faber FFSD 6PR 12S Neo Black Free Standing 12 Place Settings Dishwasher,perfect product!,"['perfect', 'product']",[0.375],5,[0.8960382325345574]
Faber FFSD 6PR 12S Neo Black Free Standing 12 Place Settings Dishwasher,best in the market!,"['best', 'market']",[0.48451162790697677],5,[0.8233232038953151]
Faber FFSD 6PR 12S Neo Black Free Standing 12 Place Settings Dishwasher,wonderful,['wonderful'],[0.75],5,[0.5435644431995964]
Faber FFSD 6PR 12S Neo Black Free Standing 12 Place Settings Dishwasher,great product,"['great', 'product']",[0.25],5,[0.954434002924965]
Faber FFSD 6PR 12S Neo Black Free Standing 12 Place Settings Dishwasher,waste of money!,"['waste', 'money']",[-0.0234375],1,[0.9996037156868482]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"wife's pride, maid's envy !!","['wife', 'pride', 'maid', 'envy']","[0.18749999999999997, -0.0625, 0.125]",5,"[0.9744894033980523, 0.9971803988942642, 0.9886994082884974]"
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,pretty good,"['pretty', 'good']","[-0.08333333333333337, 0.5648148148148148]",4,"[0.99498482818597, 0.7557472208646809]"
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,fabulous!,['fabulous'],[0.16666666666666666],5,[0.9798687566511528]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,perfect product!,"['perfect', 'product']",[0.375],5,[0.8960382325345574]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,wonderful,['wonderful'],[0.75],5,[0.5435644431995964]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,terrific,['terrific'],[0.04166666666666663],5,[0.9987472979361685]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,good quality product,"['good', 'quality', 'product']","[0.5648148148148148, 0.35714285714285715]",4,"[0.7557472208646809, 0.9059282160429991]"
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,terrific,['terrific'],[0.04166666666666663],5,[0.9987472979361685]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,fabulous!,['fabulous'],[0.16666666666666666],5,[0.9798687566511528]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,excellent,['excellent'],[1.0],5,[0.0]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,great product,"['great', 'product']",[0.25],5,[0.954434002924965]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,brilliant,['brilliant'],[0.375],5,[0.8960382325345574]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,perfect product!,"['perfect', 'product']",[0.375],5,[0.8960382325345574]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,terrific,['terrific'],[0.04166666666666663],5,[0.9987472979361685]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,best in the market!,"['best', 'market']",[0.48451162790697677],5,[0.8233232038953151]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,highly recommended,"['highly', 'recommended']","[0.5, 0.25]",5,"[0.8112781244591328, 0.954434002924965]"
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,wonderful,['wonderful'],[0.75],5,[0.5435644431995964]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,decent product,"['decent', 'product']",[0.39285714285714285],3,[0.885612871398971]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,really nice,"['really', 'nice']","[0.375, 0.47916666666666663]",4,"[0.8960382325345574, 0.8273744775003173]"
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,fabulous!,['fabulous'],[0.16666666666666666],5,[0.9798687566511528]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,fabulous!,['fabulous'],[0.16666666666666666],5,[0.9798687566511528]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,must buy!,['buy'],[0.1875],5,[0.9744894033980523]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,awesome,['awesome'],[0.75],5,[0.5435644431995964]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,fabulous!,['fabulous'],[0.16666666666666666],5,[0.9798687566511528]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,good choice,"['good', 'choice']","[0.5648148148148148, 0.22500000000000003]",4,"[0.7557472208646809, 0.9631672450918831]"
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,just wow!,['wow'],[0.125],5,[0.9886994082884974]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,unsatisfactory,['unsatisfactory'],[-0.5],1,[0.8112781244591328]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,horrible,['horrible'],[-0.625],1,[0.6962122601251458]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,wonderful,['wonderful'],[0.75],5,[0.5435644431995964]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,just wow!,['wow'],[0.125],5,[0.9886994082884974]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,utterly disappointed,"['utterly', 'disappointed']","[0.5, -0.375]",1,"[0.8112781244591328, 0.8960382325345574]"
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,excellent,['excellent'],[1.0],5,[0.0]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,worth the money,"['worth', 'money']",[0.2],4,[0.9709505944546686]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,good quality product,"['good', 'quality', 'product']","[0.5648148148148148, 0.35714285714285715]",4,"[0.7557472208646809, 0.9059282160429991]"
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,wonderful,['wonderful'],[0.75],5,[0.5435644431995964]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,does the job,['job'],[-0.08088235294117647],3,[0.9952758181852421]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,wonderful,['wonderful'],[0.75],5,[0.5435644431995964]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,great product,"['great', 'product']",[0.25],5,[0.954434002924965]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,brilliant,['brilliant'],[0.375],5,[0.8960382325345574]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,must buy!,['buy'],[0.1875],5,[0.9744894033980523]
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,worth every penny,"['worth', 'penny']",[0.2],5,[0.9709505944546686]
